6f73691564908f70967cf76b8f4f88e390f57fe9,python-pillow/Pillow,",Bug"
eb89e3a2b1833eb12124fb5f1f26f78342286143,python-pillow/Pillow,",Bug"
ec0b9ede09af3ebf4520247cdf913197d1713de8,python-pillow/Pillow,",Bug"
57a5066d1404d4fab7e58cbd254dd4a3bd3d3630,python-pillow/Pillow,",Bug"
3ce6501228a1af1932e99fe9696fb7a64deb4cda,python-pillow/Pillow,",Bug"
235500179764e173f0a519e454a537676adcf8a6,python-pillow/Pillow,",Bug"
7adab8f21f745d9b4efa957294895b3e07466585,python-pillow/Pillow,",Bug,automerge"
421e7f3c5adb0b2e38a12b759e17f09c3a4b4d26,python-pillow/Pillow,",Bug"
2e5ce839babe540865445316e7abf1cecef97264,python-pillow/Pillow,",Bug"
5f39e8e60ae0662b850484b2ad7a1eaa83677dd3,python-pillow/Pillow,",Bug"
52856bceb71f3e9f774f9593c735094fe8ade092,python-pillow/Pillow,",Bug"
20b8a8377372b1f318ae275acd5e11bad4722e2e,python-pillow/Pillow,",Bug"
2125ce83317c1dce505ff9ab09600bac276f37c2,python-pillow/Pillow,",Bug"
d3a3b6dddba4af1153aa6c01be6d3be5f43636ca,python-pillow/Pillow,",Bug,JPEG"
fc08a72600825ccb24c9ab813f05ca702c9e3037,python-pillow/Pillow,",Bug"
50fdc151ea925fe40fe9717b0d59aa7f3d787132,python-pillow/Pillow,",Bug"
0cc2943aef6adc490fd407db45c7f469616c65a2,python-pillow/Pillow,",Bug,GIF"
75c111903cd8064d8736a3d31ba886f35a24230f,python-pillow/Pillow,",Bug"
9a683db33945aacf2fa9a277f680e29d54685930,python-pillow/Pillow,",Bug"
3a27118d765cb0996b0068d173484c62e4e5e1d2,python-pillow/Pillow,",Bug"
db3b5108dc2c288f8591116bd4b65f10b4f630ca,python-pillow/Pillow,",Bug"
68c67403435f7a75e09c7bbd7385643a5eb82ff0,python-pillow/Pillow,",Bug,Exif"
6a630fd3c86b4b2c2cd09e5af6e9fa31f2026b09,python-pillow/Pillow,",Bug"
572259bcde340a5b1bc20539ee667641e428bb02,python-pillow/Pillow,",Bug"
855a28e54400acc7dfd9907536bd569d81adf7c9,python-pillow/Pillow,",Bug"
