29a87696b454fa7fd5c05e6f376281e1e4e0fd71,pygame/pygame,",bug,needs-review,Linters"
d7517f14bc45142e4daa188008a220d38163dd62,pygame/pygame,",bug,_sdl2"
f11cdc9dfa37068ca231ba8c922f7694af5e5abf,pygame/pygame,",bug,display,font,color"
8568694cb569b8e4622a06f83cc2e00423da595c,pygame/pygame,",bug,image,docs"
b15da70226def21e8a40ce469333db83642a805b,pygame/pygame,",bug,enhancement,C code,Code quality/robustness"
627938fdb436d5f4d4451e71257154ce4bda94ec,pygame/pygame,",bug,camera"
e54950a5adb4e3734ad91eec2cd7f92f4b77bb63,pygame/pygame,",bug,tests,locals"
31394225b6fa73de4934af476ebbf2e14b82ee39,pygame/pygame,",bug,buildconfig"
d2944942b98a4116544e5f383d7fc6eca2652996,pygame/pygame,",display,segfault"
8497b4e55b782b7665fb983045bf22b7519ed24c,pygame/pygame,",bug,ftfont"
a36ccd65e50494e65fb241f55b31862f7578a737,pygame/pygame,",bug,docs"
45fae3118d45959d00374db055daa37621fc6604,pygame/pygame,",bug,display,Compatability (Pygame 2)"
e31f8668d2424f77fa245e597d6335e778805cc7,pygame/pygame,",bug,transform,needs-review,threads"
ef30264c6c85d4eeebcbbf3c9b10106782ed4a0b,pygame/pygame,",bug,draw"
c09d677a6c1c2e814683576035f13c6a07d64f67,pygame/pygame,",bug,sprite,types"
fc3e6afca4c896a2b1c1e964eaf563e3cca21149,pygame/pygame,",bug,draw"
c15cc0dd8b4e8b808e658ec89adb02d105e14697,pygame/pygame,",bug,buildconfig,endianness"
40991f75e8b8c14a91acf43d4b16788c409abbf4,pygame/pygame,",enhancement,color,Low Hanging Fruit,good first issue,easy"
875d7c2d23301200a120cb4095c6a44d270a8a7d,pygame/pygame,",bug,sprite,docs,examples"
b72ba793372dfba19f6cfacb9a312b052acf7359,pygame/pygame,",bug,font"
90ebfd5f736511381038034f4e3b95959900d30b,pygame/pygame,",bug,event,display,base"
ddd9be1613fcec9f21935a9b266d41f7ab429d45,pygame/pygame,",bug,examples"
740896a2cb2d32df1f8a177345576b20ce1d9b43,pygame/pygame,",bug,event,display,moderate"
699ba5fb4cabe8f6552b1183c84d8967ff7168ba,pygame/pygame,",bug,reproducible,needs-investigation"
7203737369ddea9427b556c0890de6725cff126f,pygame/pygame,",bug,display"
ed5336da615afa4343ac33de73f06ae13ee0e531,pygame/pygame,",bug,display,Compatability (Pygame 2)"
6cb4bffbf7d91f46309d135287df7ded81d203e7,pygame/pygame,",bug,mixer"
7579a8c8c223180a28da573c884991573f7f83bc,pygame/pygame,",bug,mixer"
5481c21d1344de8ff74bbdc02e9d99b1b16e5822,pygame/pygame,",bug,draw"
9a8737b16ffec7d3b2df9e84c25251a60909f961,pygame/pygame,",bug"
bcecfa7ed30bb19bee70d7774f29202001052eaf,pygame/pygame,",bug,reproducible,needs-investigation"
91df48548aee17615c6ee9d9cc0a86950c1e8fc8,pygame/pygame,",bug,PixelArray"
38b888b61c42ff1f98cd9136083cd614c3ffc815,pygame/pygame,",bug"
066a0bdeee461ab376aec52f5875623c1c36e86d,pygame/pygame,",bug,freetype"
4b1e75e537a08ba90c10c96160d5c80e53e69b06,pygame/pygame,",bug,rect,draw"
f3ac656da14e0a40335c54a6b453c2d15184d4a2,pygame/pygame,",bug,event,time"
d7750a639f7e19db052d53590c23145dfb0d2475,pygame/pygame,",Surface,good first issue,needs-tests,python code,hard"
cca4ac5e0bf4ee69a61677508ce0e29f87c6aebe,pygame/pygame,",good first issue,needs-tests,touch,python code,easy"
cf8e8cea9a68e80dc6854e2c025e51884759586d,pygame/pygame,",display,good first issue,needs-tests,python code,easy"
e40d00db1f8015e8f37624f83a0bd334547cd8dc,pygame/pygame,",bug,event,critical,SDL2"
d77066963d98120caa0f1c786d8a87225671be12,pygame/pygame,",good first issue,needs-tests,threads,python code,easy"
ccf20ebcc4c9fa0ede1e38fbbc05a8d098f91572,pygame/pygame,",good first issue,needs-tests,threads,python code,easy"
004ffe16b121f6b00a956d0d4384a85068940b24,pygame/pygame,",transform,good first issue,needs-tests,python code,easy"
bf1535004c88730aaed6eab968eda954157a32ce,pygame/pygame,",good first issue,needs-tests,threads,python code,easy"
f6dfd85f474fdbc6b86676094d876585cf9e9e0d,pygame/pygame,",transform,good first issue,needs-tests,python code,easy"
ffd17758a238409a472bf13b00549bcc9647dac4,pygame/pygame,",bug,event,critical,SDL2"
4940b9c664f8b063e8f634857c9f79ec5eb736d7,pygame/pygame,",bug,mixer"
1b813ba42bcae6434cafe9177454b20cdab1d535,pygame/pygame,",bug"
5d676a3fe1446e48852fbe7a3904072fdfda31e8,pygame/pygame,",bug,event"
fbb698125c886f4fdfcf04d92da84191cea43087,pygame/pygame,",mouse,good first issue,needs-tests,python code,easy"
096542f3bc2281067cb17da848bd63af0822ed2b,pygame/pygame,",bug,major,Surface"
dc26bd89188eec056a4b550fc9cc04d2d65f3037,pygame/pygame,",display,good first issue,needs-tests,python code,easy"
e4ceebfcd6f8fcf15f60843d8ae693458cf89607,pygame/pygame,",time,good first issue,needs-tests,python code,easy"
0e7b35b3493b0d56819e9b5686bf5b91b5bfe11f,pygame/pygame,",Surface,good first issue,needs-tests,python code,easy"
306d866fdb8f6e56afa9781a9b8ef4f4eca3a83b,pygame/pygame,",bug,display,SDL2,reproducible,segfault"
85becac225d434282caca989f3d2e84c9fc000e6,pygame/pygame,",bug,display,minor,Platform: MacOS"
d55e18541cd5b371a77f6e6a2ff9403889dff775,pygame/pygame,",bug,camera,reproducible"
e8ae327190313422bf57a2c19e09e1105bad5457,pygame/pygame,",bug,major,Surface"
853804f70d3e82c72f623a3d3deb4b637200d3bb,pygame/pygame,",bug,Surface,SDL2"
0f46666fb1706be6e1dcbf0b76742a15732d826b,pygame/pygame,",Surface,draw,good first issue"
c3997fd84a3ed3608f59d71467363812b5870f90,pygame/pygame,",bug,event,time"
fadc91ce392279782c6993b79e4e0239bc379f35,pygame/pygame,",bug,event,time"
455d9edd9c4c3279a6b802644c54b47f30ddc126,pygame/pygame,",event,good first issue,europythonsprint"
fbe6589a8f474de402dd0804b20a9a2bcb70b710,pygame/pygame,",bug,major,examples"
20ff3f8e021d207b6053dd98eadf606c1eb8f451,pygame/pygame,",bug,event"
1aeecd40314ec00c93d975b31a1f4518979d49a9,pygame/pygame,",freetype,good first issue"
40a77c6b9d2c13f017c63f00a85ef4d200b3be3e,pygame/pygame,",freetype,good first issue"
d011583af91483bd5ccc19ae298c0f2e02689dfb,pygame/pygame,",good first issue"
27dcf2b8ce0ae9d1b4135732bd47f61df33e55a2,pygame/pygame,",good first issue"
7e380a90184a540a21c1d569dbb142adc1e93974,pygame/pygame,",bug,draw"
550f0280b7972eb532caad5afc362315bdbf217c,pygame/pygame,",good first issue"
1513720270e118a957b8028121b12101c1c04f8b,pygame/pygame,",font,Low Hanging Fruit,good first issue,Difficulty: Waiting"
d33b702dcfdc3b13479e490961b7f51c7e773d33,pygame/pygame,",bug,minor,draw"
54fc52508fc6ea847b9975971476c23f203aa22e,pygame/pygame,",bug,major,draw"
a04a95b152ade8db6e1e70286ecbaeb48841ca4d,pygame/pygame,",bug,draw"
c540b2d6dd03f48123209e43a37127afb3204bc6,pygame/pygame,",help wanted,draw,Low Hanging Fruit,good first issue"
2e09d1e2430ad1a7ba3658dc9a06642bc4e0ac7e,pygame/pygame,",bug,minor,draw"
318519d1859150011aa907a5a72fbd82157a5fac,pygame/pygame,",bug,minor,draw"
3652e6580fbb4a9c3187bda890d7927b17700ce2,pygame/pygame,",bug,minor,draw"
d91631f4fd92dc3212ad9f3e97b1dc2e44313613,pygame/pygame,",bug,draw,Low Hanging Fruit"
f496d47ea24dd43788e012b3c787eafc9d1db966,pygame/pygame,",bug,draw,Low Hanging Fruit"
d5d5fc59d792bbeccc6535260d5d9fab61e84ffc,pygame/pygame,",bug,major,font"
95b0f80735469b414bf4d2050aeeb7b0507fc69c,pygame/pygame,",bug,minor,draw"
36650a6e0560f298fca17bb6b4745046a14171a4,pygame/pygame,",bug,major,Platform: Gnu/Linux"
d20b62fca42b89bcc3ce0bfee841803ba93f5763,pygame/pygame,",bug,major,Platform: Gnu/Linux"
bc82e4245ec4c84081082e4157fb5d7983887ec8,pygame/pygame,",bug,major"
11b4fca992c459f1291a86c1c76fac6fde86b883,pygame/pygame,",bug,critical"
21d1d9ad9116efca1302e665b894817df57ebc02,pygame/pygame,",bug,major,packaging"
a069a4a111a68b3a8133a19b86925d9b5ad495a2,pygame/pygame,",bug,major,packaging"
bb88c07fabbe7cac2cf4d442c57ebe565f279fc1,pygame/pygame,",bug,minor,color"
ccfd2255937718de5e0d96e302a5accfe7a2675f,pygame/pygame,",bug,minor,scrap"
f9fc4b5b548f655d579e03b48025ffe3cffe3c51,pygame/pygame,",bug,color"
91533e138aa92e165ad4c9738e4184065846ce42,pygame/pygame,",bug,major"
26a33627b8cfd28a31604345aaa8f9c0241b7e14,pygame/pygame,",bug,major"
67cf766124257b0a790e92545e71cec5c8291108,pygame/pygame,",bug,major,Surface,good first issue"
95bf50120604bf9367f2df043d57f7fda81d49ba,pygame/pygame,",bug,minor,freetype"
4c23a6ce02e4fa25ee62ba3d996106dcfd7d3cd4,pygame/pygame,",bug,major,freetype"
c8081f5c3613e6c33f9de56f3293b19725851c76,pygame/pygame,",bug,display,minor"
6b861247161332cf580394152df1394d0e169c11,pygame/pygame,",bug,major,freetype"
7cbf7b87ae53e8dd227fc15a9bd46febdfc81f73,pygame/pygame,",bug,major,packaging"
53678c9c03679c1e6e9f2a68b795bddbb5f711b4,pygame/pygame,",bug,minor,sndarray"
35f8f99703d9980c3c650433c3dec2f189a00c12,pygame/pygame,",bug,event,minor"
a199255e03195af44cf6943ebb1d2e33b8a3e15b,pygame/pygame,",bug,minor,font"
cadd128f037f6c337882a21522f652928afc75bd,pygame/pygame,",bug,minor,freetype"
7d81056d9259a6e2e32eab73977ebbb886a71ae6,pygame/pygame,",bug,major,math"
6d60f64cb082e954f82e429440e8ea0a6be1aef6,pygame/pygame,",bug,major"
7cfadd0e91bc41e9d068d05743f98cb8cb30c5c8,pygame/pygame,",font,Low Hanging Fruit,good first issue,Difficulty: Waiting"
0e7f7b8327a18386843cf7baf4c24f07d826520e,pygame/pygame,",bug,Surface,minor"
cd173f0ebf77e2b652de1a20a5f3eccf78e8cf12,pygame/pygame,",bug,major,freetype"
9f70cf7ffd26fa5268d33ba02ae6dfc924e63bc1,pygame/pygame,",bug,minor,font"
59c44323a04eb099c8aecd3d8fc2f911fea547c0,pygame/pygame,",bug,major,PixelArray"
e6b43515e00143b475c049ecc167870ebdef22aa,pygame/pygame,",bug,major,freetype"
fe2dcee303773d2496685fd3c1b91c9e0ea93613,pygame/pygame,",bug,major,freetype"
c63a27ab089c8e31b0f2e256843d13a07a3b5575,pygame/pygame,",bug,major,math"
b0a264166613fc83cbde5534a39163882745f4f4,pygame/pygame,",bug,major"
cc432aff4bff9d1a587ac2bf06a1ca524320ef8f,pygame/pygame,",bug,major"
